date_start,date_end,card,descript,platform,detail_date,detail_card,detail_desc,detail_goods,detail_limit,update_dt
2022.12.26,2022.12.27,삼성카드,SSGPAY전용 5% 청구할인 ,ssg.com,2022. 12. 26 (월) ~ 12. 27 (화) (※승인일시 기준),삼성 개인신용카드 (법인/선불/체크/기프트/충전카드 제외),SSGPAY로 삼성카드 7만원 이상 결제 시 5% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),SSGPAY가 아닌 타 결제수단으로 삼성카드 결제 시 청구할인이 적용되지 않습니다.,2022-12-27 00:27:49.982256
2022.12.26,2022.12.27,SSG.COM삼성카드,5% 즉시할인 ,ssg.com,2022. 12. 26 (월) ~ 12. 27 (화) (※승인일시 기준),SSG.COM삼성카드 ※본 프로모션은 SSG.COM삼성카드를 보유하신 기존 회원님께 적용되는 혜택입니다.,SSG.COM삼성카드로 결제 시 5% 즉시할인,"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM삼성카드를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2022-12-27 00:27:49.982256
2022.12.28,2022.12.28,NH카드,SSGPAY전용 5% 청구할인 ,ssg.com,2022. 12. 28 (수) (※승인일시 기준),"NH농협카드(채움) 개인회원 (체크 및 즉시불 포함,기업/법인/소호(개인사업자,BC제외))",SSGPAY로 7만원 이상 결제시 5% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),1인 1일 최대 5만원 할인,2022-12-28 00:26:28.490679
2022.12.28,2022.12.28,하나카드,SSGPAY전용 7% 즉시할인 ,ssg.com,2022. 12. 28 (수) (※승인일시 기준),하나카드 (법인/기프트/하나BC 카드 제외),SSGPAY로 하나카드 결제 시 7% 즉시할인,"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 하나카드를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2022-12-28 00:26:28.490679
2022.12.29,2022.12.29,KB국민카드,SSGPAY전용 5% 청구할인 ,ssg.com,2022. 12. 29 (목) (※승인일시 기준),"KB국민카드 (기업/선불/기프트/KB비씨/KB증권/카카오뱅크카드 제외, 체크카드 포함)",SSGPAY로 KB국민카드 8만원 이상 결제 시 5% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),1인 1일 최대 5만원 한도 (가족카드 회원 포함),2022-12-29 00:28:19.993978
2022.12.29,2022.12.29,삼성카드,SSGPAY전용 7% 청구할인 ,ssg.com,2022. 12. 29 (목) (※승인일시 기준),삼성 개인신용카드 (법인/선불/체크/기프트/충전카드 제외),SSGPAY로 삼성카드 12만원 이상 결제 시 7% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),SSGPAY가 아닌 타 결제수단으로 삼성카드 결제 시 청구할인이 적용되지 않습니다.,2022-12-29 00:28:19.993978
2022.12.29,2022.12.29,SSG.COM삼성카드,3% 즉시할인 ,ssg.com,2022. 12. 29 (목) (※승인일시 기준),SSG.COM삼성카드 ※본 프로모션은 SSG.COM삼성카드를 보유하신 기존 회원님께 적용되는 혜택입니다.,SSG.COM삼성카드로 결제 시 3% 즉시할인,"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM삼성카드를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2022-12-29 00:28:19.993978
2022.12.31,2022.12.31,삼성카드,SSGPAY전용 7% 청구할인 ,ssg.com,2022. 12. 31 (토) (※승인일시 기준),삼성 개인신용카드 (법인/선불/체크/기프트/충전카드 제외),SSGPAY로 삼성카드 7만원 이상 결제 시 7% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),SSGPAY가 아닌 타 결제수단으로 삼성카드 결제 시 청구할인이 적용되지 않습니다.,2022-12-31 00:26:48.708564
2022.12.31,2022.12.31,SSG.COM삼성카드,최대 3만원! 3% 즉시할인 ,ssg.com,2022. 12. 31 (토) (※승인일시 기준),SSG.COM삼성카드 ※본 프로모션은 SSG.COM삼성카드를 보유하신 기존 회원님께 적용되는 혜택입니다.,SSG.COM삼성카드로 결제 시 3% 즉시할인,"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM삼성카드를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2022-12-31 00:26:48.708564
2022.12.30,2022.12.31,하나카드,SSGPAY전용 7% 즉시할인 ,ssg.com,2022. 12. 30 (금) ~ 12. 31 (토) (※승인일시 기준),하나카드 (법인/기프트/하나BC 카드 제외),SSGPAY로 하나카드 결제 시 7% 즉시할인,"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 하나카드를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2022-12-31 00:26:48.708564
2022.12.19,2022.12.31,SSG.COM카드 Edition2,"이마트몰, 하우디몰, 트레이더스몰 (점포/일반) 상품 8% 즉시할인",ssg.com,2022. 12. 19 (월) ~ 12. 31 (토) (※승인일시 기준),"SSG.COM카드 Edition2 (※선불,체크,기프트,법인카드 제외)","SSG.COM카드 Edition2로 이마트몰, 하우디몰, 트레이더스몰 (점포/일반) 상품 결제 시 대상상품 금액의 8% 즉시할인","SSG.COM상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM카드 Edition2를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2022-12-31 00:26:48.708564
2023.01.01,2023.01.01,신한카드,SSGPAY전용 7% 청구할인 ,ssg.com,2023. 1. 1 (일) (※승인일시 기준),"신한카드 (※단, 신한BC/법인/선불/기프트 카드 제외, 체크카드 포함)",SSGPAY로 신한카드 7만원 이상 결제 시 7% 청구할인,SSG.COM 상품 (※서비스 상품/상품권 및 일부상품 제외),1인 1일 최대 10만원 한도,2023-01-01 00:31:30.710875
2023.01.02,2023.01.02,현대카드,SSGPAY전용 7% 청구할인 ,ssg.com,2023. 1. 2 (월) (※승인일시 기준),"모든 현대카드 기소지 회원 대상 (※단, 법인/선불/기프트/체크/하이브리드 카드 제외)",SSGPAY로 현대카드 7만원 이상 결제 시 7% 청구할인 (※SSGPAY가 아닌 타 결제수단으로 결제 시 청구할인 적용불가),"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",현대카드 1인 1일 10만원 한도,2023-01-02 00:28:08.436301
2023.01.03,2023.01.03,삼성카드,SSGPAY전용 7% 청구할인 ,ssg.com,2023. 1. 3 (화) (※승인일시 기준),삼성 개인신용카드 (법인/선불/체크/기프트/충전카드 제외),SSGPAY로 삼성카드 7만원 이상 결제 시 7% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),SSGPAY가 아닌 타 결제수단으로 삼성카드 결제 시 청구할인이 적용되지 않습니다.,2023-01-03 00:27:29.484842
2023.01.03,2023.01.03,SSG.COM삼성카드,3% 즉시할인 ,ssg.com,2023. 1. 3 (화) (※승인일시 기준),SSG.COM삼성카드 ※본 프로모션은 SSG.COM삼성카드를 보유하신 기존 회원님께 적용되는 혜택입니다.,SSG.COM삼성카드로 결제 시 3% 즉시할인,"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM삼성카드를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2023-01-03 00:27:29.484842
2023.01.04,2023.01.04,KB국민카드,7% 청구할인 ,ssg.com,2023. 1. 4 (수) (※승인일시 기준),"KB국민카드 (기업/선불/기프트/KB비씨/KB증권/카카오뱅크카드 제외, 체크카드 포함)",KB국민카드 7만원 이상 결제 시 7% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),1인 1일 최대 10만원 한도 (가족카드 회원 포함),2023-01-04 00:26:58.365554
2023.01.01,2023.01.04,SSG.COM카드 Edition2,"이마트몰, 트레이더스몰 (점포/일반) 상품 8% 즉시할인",ssg.com,2023. 1. 1 (일) ~ 1. 4 (수) (※승인일시 기준),"SSG.COM카드 Edition2 (※선불,체크,기프트,법인카드 제외)","SSG.COM카드 Edition2로 이마트몰, 트레이더스몰 (점포/일반) 상품 결제 시 대상상품 금액의 8% 즉시할인","SSG.COM상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM카드 Edition2를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2023-01-04 00:26:58.365554
2023.01.05,2023.01.05,현대카드,SSGPAY전용 5% 청구할인 ,ssg.com,2023. 1. 5 (목) (※승인일시 기준),"모든 현대카드 기소지 회원 대상 (※단, 법인/선불/기프트/체크/하이브리드 카드 제외)",SSGPAY로 현대카드 7만원 이상 결제 시 5% 청구할인 (※SSGPAY가 아닌 타 결제수단으로 결제 시 청구할인 적용불가),"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",현대카드 1인 1일 5만원 한도,2023-01-05 00:01:16.867198
2023.01.06,2023.01.06,삼성카드,SSGPAY전용 5% 청구할인 ,ssg.com,2023. 1. 6 (금) (※승인일시 기준),삼성 개인신용카드 (법인/선불/체크/기프트/충전카드 제외),SSGPAY로 삼성카드 7만원 이상 결제 시 5% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),SSGPAY가 아닌 타 결제수단으로 삼성카드 결제 시 청구할인이 적용되지 않습니다.,2023-01-06 00:01:23.460302
2023.01.06,2023.01.06,SSG.COM삼성카드,5% 즉시할인 ,ssg.com,2023. 1. 6 (금) (※승인일시 기준),SSG.COM삼성카드 ※본 프로모션은 SSG.COM삼성카드를 보유하신 기존 회원님께 적용되는 혜택입니다.,SSG.COM삼성카드로 결제 시 5% 즉시할인,"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM삼성카드를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2023-01-06 00:01:23.460302
2023.01.07,2023.01.07,NH카드,SSGPAY전용 5% 청구할인 ,ssg.com,2022. 1. 7 (토) (※승인일시 기준),"NH농협카드(채움) 개인회원 (체크 및 즉시불 포함,기업/법인/소호(개인사업자,BC제외))",SSGPAY로 7만원 이상 결제시 5% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),1인 1일 최대 5만원 할인,2023-01-07 00:01:05.753854
2023.01.08,2023.01.08,하나카드,SSGPAY전용 7% 즉시할인 ,ssg.com,2022. 1. 8 (일) (※승인일시 기준),하나카드 (법인/기프트/하나BC 카드 제외),SSGPAY로 하나카드 결제 시 7% 즉시할인,"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 하나카드를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2023-01-08 00:01:19.679339
2023.01.07,2023.01.08,비씨카드,SSGPAY전용 5% 청구할인 ,ssg.com,2022. 1. 7 (토) ~ 1. 8 (일) (※승인일시 기준),"우리/SC제일/하나/NH농협/IBK기업/KB국민/대구/부산/경남/씨티/신한 카드에서 발행 된 BC카드 (체크카드 가능, NON-BC카드/법인/기프트 카드는 제외) (※결제 시 '비씨카드' 선택 후 결제하여야 청구할인 정상 적용)",SSGPAY로 비씨카드 7만원 이상 결제 시 5% 청구할인 (※SSGPAY가 아닌 타 결제수단으로 결제 시 청구할인 적용불가),SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),1인 1일 최대 5만원 한도,2023-01-08 00:01:19.679339
2023.01.09,2023.01.09,삼성카드,SSGPAY전용 5% 청구할인 ,ssg.com,2023. 1. 9 (월) (※승인일시 기준),삼성 개인신용카드 (법인/선불/체크/기프트/충전카드 제외),SSGPAY로 삼성카드 7만원 이상 결제 시 5% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),SSGPAY가 아닌 타 결제수단으로 삼성카드 결제 시 청구할인이 적용되지 않습니다.,2023-01-09 00:01:15.713608
2023.01.09,2023.01.09,SSG.COM삼성카드,3% 즉시할인 ,ssg.com,2023. 1. 9 (월) (※승인일시 기준),SSG.COM삼성카드 ※본 프로모션은 SSG.COM삼성카드를 보유하신 기존 회원님께 적용되는 혜택입니다.,SSG.COM삼성카드로 결제 시 5% 즉시할인,"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM삼성카드를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2023-01-09 00:01:15.713608
2023.01.09,2023.01.10,KB국민카드,SSGPAY전용 [뷰티쓱세일] 10% 청구할인 ,ssg.com,2023. 1. 9 (월) ~ 1. 10 (화) (※승인일시 기준),"KB국민카드 (기업/선불/기프트/KB비씨/KB증권/카카오뱅크카드 제외, 체크카드 포함)",뷰티 쓱세일 대상상품 SSGPAY로 KB국민카드 7만원 이상 결제 시 10% 청구할인,뷰티 쓱세일  (서비스 상품/상품권 및 일부상품 제외),1인 1일 최대 5만원 한도 (가족카드 회원 포함),2023-01-10 00:01:10.153677
2023.01.10,2023.01.11,신한카드,SSGPAY전용 5% 청구할인 ,ssg.com,2023. 1. 10 (화) ~ 1. 11 (수) (※승인일시 기준),"신한카드 (※단, 신한BC/법인/선불/기프트 카드 제외, 체크카드 포함)",SSGPAY로 신한카드 7만원 이상 결제 시 5% 청구할인,SSG.COM 상품 (※서비스 상품/상품권 및 일부상품 제외),1인 1일 최대 10만원 한도,2023-01-11 00:01:03.143005
2023.01.09,2023.01.11,SSG.COM카드 Edition2,명절상품 10% 청구할인 ,ssg.com,2023. 1. 9 (월) ~ 1. 11 (수) (※승인일시 기준),SSG.COM카드 Edition2,SSG.COM카드 Edition2 10만원 이상 결제 시 10% 청구할인 (※SSGPAY가 아닌 타 결제수단으로 결제 시 청구할인 적용불가),"SSG.COM 명절 상품 (※서비스 상품, 상품권 및 일부 상품 제외)",SSG.COM카드 Edition2 1인 1일 10만원 한도,2023-01-11 00:01:03.143005
2023.01.12,2023.01.12,KB국민카드,5% 청구할인 ,ssg.com,2023. 1. 12 (목) (※승인일시 기준),"KB국민카드 (기업/선불/기프트/KB비씨/KB증권/카카오뱅크카드 제외, 체크카드 포함)",KB국민카드 7만원 이상 결제 시 5% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),1인 1일 최대 10만원 한도 (가족카드 회원 포함),2023-01-12 00:02:02.508503
2023.01.12,2023.01.12,SSG.COM카드 Edition2,"신세계몰, 신세계백화점몰 상품 8% 즉시할인 ",shinsegae mall,2023. 1. 12 (목) (※승인일시 기준),"SSG.COM카드 Edition2 (※선불,체크,기프트,법인카드 제외)","SSG.COM카드 Edition2로 신세계몰, 신세계백화점몰 상품 결제 시 대상상품 금액의 8% 즉시할인","신세계몰, 신세계백화점몰 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM카드 Edition2를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2023-01-12 00:02:02.508503
2023.01.11,2023.01.12,삼성카드,SSGPAY전용 [뷰티쓱세일] 10% 청구할인 ,ssg.com,2023. 1. 11 (수) ~ 1. 12 (목) (※승인일시 기준),삼성 개인신용카드 (법인/선불/체크/기프트/충전카드 제외),뷰티 쓱세일 대상상품 SSGPAY로 삼성카드 7만원 이상 결제 시 10% 청구할인,뷰티 쓱세일  (서비스 상품/상품권 및 일부상품 제외),SSGPAY가 아닌 타 결제수단으로 삼성카드 결제 시 청구할인이 적용되지 않습니다.,2023-01-12 00:02:02.508503
2023.01.11,2023.01.12,SSG.COM삼성카드,2% 즉시할인 ,ssg.com,2023. 1. 11 (수) ~ 1. 12 (목) (※승인일시 기준),SSG.COM삼성카드 ※본 프로모션은 SSG.COM삼성카드를 보유하신 기존 회원님께 적용되는 혜택입니다.,SSG.COM삼성카드로 결제 시 2% 즉시할인,"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM삼성카드를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2023-01-12 00:02:02.508503
2023.01.13,2023.01.13,현대카드,SSGPAY전용 [뷰티쓱세일] 10% 청구할인 ,ssg.com,2023. 1. 13 (금) (※승인일시 기준),"모든 현대카드 기소지 회원 대상 (※단, 법인/선불/기프트/체크/하이브리드 카드 제외)",뷰티 쓱세일 대상상품 SSGPAY로 현대카드 7만원 이상 결제 시 10% 청구할인 (※SSGPAY가 아닌 타 결제수단으로 결제 시 청구할인 적용불가),"뷰티 쓱세일  (※서비스 상품, 상품권 및 일부상품 제외)",현대카드 1인 1일 5만원 한도,2023-01-13 00:01:22.491172
2023.01.14,2023.01.14,SSG.COM카드 Edition2,"신세계몰, 신세계백화점몰 상품 8% 즉시할인 ",shinsegae mall,2023. 1. 14 (토) (※승인일시 기준),"SSG.COM카드 Edition2 (※선불,체크,기프트,법인카드 제외)","SSG.COM카드 Edition2로 신세계몰, 신세계백화점몰 상품 결제 시 대상상품 금액의 8% 즉시할인","신세계몰, 신세계백화점몰 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM카드 Edition2를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2023-01-14 00:01:08.304689
2023.01.13,2023.01.14,삼성카드,SSGPAY전용 5% 청구할인 ,ssg.com,2023. 1. 13 (금) ~ 1. 14 (토) (※승인일시 기준),삼성 개인신용카드 (법인/선불/체크/기프트/충전카드 제외),SSGPAY로 삼성카드 7만원 이상 결제 시 5% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),SSGPAY가 아닌 타 결제수단으로 삼성카드 결제 시 청구할인이 적용되지 않습니다.,2023-01-14 00:01:08.304689
2023.01.13,2023.01.14,SSG.COM삼성카드,5% 즉시할인 ,ssg.com,2023. 1. 13 (금) ~ 1. 14 (토) (※승인일시 기준),SSG.COM삼성카드 ※본 프로모션은 SSG.COM삼성카드를 보유하신 기존 회원님께 적용되는 혜택입니다.,SSG.COM삼성카드로 결제 시 5% 즉시할인,"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM삼성카드를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2023-01-14 00:01:08.304689
2023.01.15,2023.01.15,현대카드,SSGPAY전용 5% 청구할인 ,ssg.com,2023. 1. 15 (일) (※승인일시 기준),"모든 현대카드 기소지 회원 대상 (※단, 법인/선불/기프트/체크/하이브리드 카드 제외)",SSGPAY로 현대카드 7만원 이상 결제 시 5% 청구할인 (※SSGPAY가 아닌 타 결제수단으로 결제 시 청구할인 적용불가),"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",현대카드 1인 1일 10만원 한도,2023-01-15 00:01:06.659192
2023.01.14,2023.01.15,신한카드,SSGPAY전용 [뷰티쓱세일] 10% 청구할인 ,ssg.com,2023. 1. 14 (토) ~ 1. 15 (일) (※승인일시 기준),"신한카드 (※단, 신한BC/법인/선불/기프트 카드 제외, 체크카드 포함)",뷰티 쓱세일 대상상품 SSGPAY로 신한카드 7만원 이상 결제 시 10% 청구할인,뷰티 쓱세일  (※서비스 상품/상품권 및 일부상품 제외),1인 1일 최대 5만원 한도,2023-01-15 00:01:06.659192
2023.01.16,2023.01.17,SSG.COM카드 Edition2,명절상품 10% 청구할인 ,ssg.com,2023. 1. 16 (월) ~ 1. 17 (화) (※승인일시 기준),SSG.COM카드 Edition2,SSG.COM카드 Edition2 10만원 이상 결제 시 10% 청구할인 (※SSGPAY가 아닌 타 결제수단으로 결제 시 청구할인 적용불가),"SSG.COM 명절 상품 (※서비스 상품, 상품권 및 일부 상품 제외)",SSG.COM카드 Edition2 1인 1일 10만원 한도,2023-01-17 00:01:10.694573
2023.01.16,2023.01.17,삼성카드,SSGPAY전용 5% 청구할인 ,ssg.com,2023. 1. 16 (월) ~ 1. 17 (화) (※승인일시 기준),삼성 개인신용카드 (법인/선불/체크/기프트/충전카드 제외),SSGPAY로 삼성카드 7만원 이상 결제 시 5% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),SSGPAY가 아닌 타 결제수단으로 삼성카드 결제 시 청구할인이 적용되지 않습니다.,2023-01-17 00:01:10.694573
2023.01.16,2023.01.17,SSG.COM삼성카드,5% 즉시할인 ,ssg.com,2023. 1. 16 (월) ~ 1. 17 (화) (※승인일시 기준),SSG.COM삼성카드 ※본 프로모션은 SSG.COM삼성카드를 보유하신 기존 회원님께 적용되는 혜택입니다.,SSG.COM삼성카드로 결제 시 5% 즉시할인,"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM삼성카드를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2023-01-17 00:01:10.694573
2023.01.18,2023.01.18,현대카드,SSGPAY전용 5% 청구할인 ,ssg.com,2023. 1. 18 (수) (※승인일시 기준),"모든 현대카드 기소지 회원 대상 (※단, 법인/선불/기프트/체크/하이브리드 카드 제외)",SSGPAY로 현대카드 7만원 이상 결제 시 5% 청구할인 (※SSGPAY가 아닌 타 결제수단으로 결제 시 청구할인 적용불가),"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",현대카드 1인 1일 5만원 한도,2023-01-18 00:01:10.028613
2023.01.18,2023.01.18,SSG.COM삼성카드,3% 즉시할인 ,ssg.com,2023. 1. 18 (수) (※승인일시 기준),SSG.COM삼성카드 ※본 프로모션은 SSG.COM삼성카드를 보유하신 기존 회원님께 적용되는 혜택입니다.,SSG.COM삼성카드로 결제 시 3% 즉시할인,"SSG.COM 상품 (※서비스 상품, 상품권 및 일부상품 제외)",결제페이지에서 SSG.COM삼성카드를 선택하시면 즉시할인이 적용 된 카드할인 최적가를 확인하실 수 있습니다. (※즉시할인 적용 시 결제쿠폰/상품쿠폰/등급쿠폰 등 타 쿠폰 사용 불가),2023-01-18 00:01:10.028613
2023.01.18,2023.01.18,SSG.COM삼성카드,SSGPAY전용 7% 청구할인 ,ssg.com,2023. 1. 18 (수) (※승인일시 기준),SSG.COM삼성카드 ※본 프로모션은 SSG.COM삼성카드를 보유하신 기존 회원님께 적용되는 혜택입니다.,SSGPAY로 SSG.COM삼성카드 7만원 이상 결제 시 7% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),반드시 'SSG.COM삼성카드' 선택 후 결제하여야 7% 청구할인이 적용됩니다. (삼성카드 선택 후 SSG.COM삼성카드로 결제 시 7% 적용 불가),2023-01-18 00:01:10.028613
2023.01.19,2023.01.19,KB국민카드,5% 청구할인 ,ssg.com,2023. 1. 19 (목) (※승인일시 기준),"KB국민카드 (기업/선불/기프트/KB비씨/KB증권/카카오뱅크카드 제외, 체크카드 포함)",KB국민카드 7만원 이상 결제 시 5% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),1인 1일 최대 5만원 한도 (가족카드 회원 포함),2023-01-19 00:01:15.788245
2023.01.19,2023.01.21,NH카드,SSGPAY전용 5% 청구할인 ,ssg.com,2022. 1. 19 (목) ~ 1. 21 (토) (※승인일시 기준),"NH농협카드(채움) 개인회원 (체크 및 즉시불 포함,기업/법인/소호(개인사업자,BC제외))",SSGPAY로 7만원 이상 결제시 5% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),1인 1일 최대 5만원 할인,2023-01-21 00:01:15.055638
2023.01.16,2023.01.22,신한카드,대상상품 10% 청구할인 ,ssg.com,2023. 1. 16 (월) ~ 1. 22 (일) (※승인일시 기준),"신한카드 (※단, 신한BC/법인/선불/기프트 카드 제외, 체크카드 포함)",삼성전자/LG전자/위니아/프리미엄아울렛/까사미아 상품 신한카드로 10만원 이상 결제 시 10% 청구할인,삼성전자/LG전자/위니아/프리미엄아울렛/까사미아 상품 (※일부상품 제외),삼성전자/LG전자/위니아/프리미엄아울렛/까사미아 상품 행사 상품을 함께 결제 할 경우 청구할인 적용이 불가하니 반드시 각각 결제하시기 바랍니다.,2023-01-22 00:00:58.237246
2023.01.23,2023.01.23,비씨카드,SSGPAY전용 5% 청구할인 ,ssg.com,2022. 1. 23 (월) (※승인일시 기준),"우리/SC제일/하나/NH농협/IBK기업/KB국민/대구/부산/경남/씨티/신한 카드에서 발행 된 BC카드 (체크카드 가능, NON-BC카드/법인/기프트 카드는 제외) (※결제 시 '비씨카드' 선택 후 결제하여야 청구할인 정상 적용)",SSGPAY로 비씨카드 7만원 이상 결제 시 5% 청구할인 (※SSGPAY가 아닌 타 결제수단으로 결제 시 청구할인 적용불가),SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),1인 1일 최대 5만원 한도,2023-01-23 00:01:06.129072
2023.01.24,2023.01.24,신한카드,SSGPAY전용 5% 청구할인 ,ssg.com,2023. 1. 24 (화) (※승인일시 기준),"신한카드 (※단, 신한BC/법인/선불/기프트 카드 제외, 체크카드 포함)",SSGPAY로 신한카드 7만원 이상 결제 시 5% 청구할인,SSG.COM 상품 (※서비스 상품/상품권 및 일부상품 제외),1인 1일 최대 5만원 한도,2023-01-24 00:00:54.526258
2023.01.23,2023.01.24,SSG.COM삼성카드,SSGPAY전용 7% 청구할인 ,ssg.com,2023. 1. 23 (월) ~ 1. 24 (화) (※승인일시 기준),SSG.COM삼성카드 ※본 프로모션은 SSG.COM삼성카드를 보유하신 기존 회원님께 적용되는 혜택입니다.,SSGPAY로 SSG.COM삼성카드 7만원 이상 결제 시 7% 청구할인,SSG.COM 상품 (서비스 상품/상품권 및 일부상품 제외),반드시 'SSG.COM삼성카드' 선택 후 결제하여야 7% 청구할인이 적용됩니다. (삼성카드 선택 후 SSG.COM삼성카드로 결제 시 7% 적용 불가),2023-01-24 00:00:54.526258
